,NAME,x,y
1151,Jasper,-83.68808958375037,33.316433578483085
1152,Randolph,-92.49707797558122,39.44016798374851
1153,Butler,-96.83906546173205,37.78127075167167
1154,Hays,-98.0310632635829,30.058150560273013
1155,Medina,-99.11013101656582,29.355696053462104
1156,Mason,-86.54509226854964,43.996067689963105
1157,Beaufort,-80.69219892531319,32.357048214870105
1158,Yankton,-97.39476512187952,43.00896574745595
1159,Rock,-89.07156520790127,42.67122336772279
1160,Pickens,-82.72524896297456,34.887345357433496
1161,Columbia,-117.90784223808384,46.29749827249736
1162,Clinton,-86.47515953550354,40.301690596439634
1163,Clinton,-89.42248238885395,38.60646218760407
1164,Minidoka,-113.6374618026906,42.854259717568155
1165,Sullivan,-76.5121412893162,41.44615911841178
1166,Rankin,-89.9457980719483,32.26412436337103
1167,Motley,-100.77982896707424,34.07409477694066
1168,Lane,-122.87621392133448,43.941692904051635
1169,Wichita,-98.7035507510916,33.98799704406581
1170,Shiawassee,-84.14673110374319,42.953733868418894
1171,Jewell,-98.21834087419634,39.78473208486064
1172,Mitchell,-98.20936481769378,39.39326592630464
1173,Bradford,-82.16877776623681,29.94995957458152
1174,Marion,-89.82244298910852,31.230817130370234
1175,George,-88.64403460927929,30.862606823621636
1176,Jo Daviess,-90.21259520585936,42.3658182043361
1177,Hancock,-85.77323763676708,39.82354998312436
1178,Franklin,-76.93858455464792,36.683091486668204
1179,Midland,-102.03160928393463,31.869159947570232
1180,Scott,-100.9068589558974,38.48216935903073
1181,Cascade,-111.34704586530935,47.307954448436725
1182,Harrisonburg,-78.87347923596802,38.43618805706888
1183,Williamson,-88.92992445120329,37.73025292281664
1184,Flathead,-114.04967374437916,48.29512655143343
1185,Peñuelas,-66.72794638044422,18.024444443454424
1186,Stevens,-101.31204695753256,37.192317950866695
1187,Fayette,-84.45872219365191,38.042330260750646
1188,Hancock,-86.77792520671757,37.84150872939292
1189,Brown,-98.35161180484172,45.58972297798288
1190,Barbour,-80.00302888468772,39.1329338743775
1191,Wayne,-87.78801316365801,35.23991692683332
1192,Box Butte,-103.0856819337098,42.21976725727836
1193,Northumberland,-76.70932162446519,40.85199077698461
1194,Victoria,-96.97152527903849,28.796351492918703
1195,Buena Vista,-79.3568295188209,37.731927576014144
1196,St. Clair,-82.66436772388145,42.93112197429532
1197,Thurston,-96.54409720707312,42.15818605791112
1198,Lamoille,-72.64142910470856,44.60573056173283
1199,Franklin,-79.8810638666488,36.99195523006839
1200,Blaine,-98.43347428157487,35.87524842157297
1201,Kittitas,-120.67968323465492,47.124266151928815
1202,Randolph,-85.01131040797556,40.15763956423745
1203,Kane,-111.88776625168474,37.285099394579795
1204,Tucker,-79.56497417085737,39.113595289712514
1205,Ponce,-66.60725882398899,18.002726643701546
1206,Crawford,-90.93104790248476,43.23946230046839
1207,Jackson,-85.99930054428971,34.77941599638135
1208,Mahaska,-92.64090935783257,41.33520345938468
1209,Douglas,-95.29260630488493,38.88465945283611
1210,Daviess,-87.08722692422049,37.73177250795999
1211,Powell,-83.82377458296838,37.831145323498376
1212,Jasper,-94.34060530818978,37.20354727173272
1213,Union,-118.00877758140517,45.310225080180885
1214,Henry,-84.15418060222066,33.45299357991357
1215,Adams,-102.5284986677266,46.09682059702557
1216,Pamlico,-76.66945984274913,35.151021225967014
1217,Graves,-88.65120576773516,36.72313819435894
1218,Cambria,-78.71370328515287,40.49529401201494
1219,McMinn,-84.61747489042494,35.424744476434114
1220,Livingston,-83.91152774526024,42.602917435676986
1221,Adams,-104.33780171608684,39.873640074612545
1222,Lackawanna,-75.60919565351617,41.43678632139968
1223,Pontotoc,-96.6843760530958,34.728045054338516
1224,Creek,-96.37085622654553,35.902583595890704
1225,Tyler,-94.37659392821892,30.771232148449545
1226,Van Buren,-85.45261420349561,35.695981462049104
1227,Pottawatomie,-96.94835977468162,35.206655521304114
1228,Tolland,-72.33650167909825,41.8550659819579
1229,Socorro,-106.93039924072978,34.007187957701674
1230,Atkinson,-82.87999289776823,31.297108342243146
1231,Duval,-81.64800932129371,30.335440330288115
1232,Falls,-96.93584709218405,31.25327165948384
1233,Yell,-93.41125142287736,35.002577976106004
1234,Comanche,-99.27187147462035,37.19128040132315
1235,Jessamine,-84.58093725277791,37.87205131799138
1236,Monroe,-85.7165195845858,36.712180278998645
1237,Kiowa,-98.98092146335505,34.91638404453446
1238,Lake,-97.12937635097956,44.02204426986143
1239,Caswell,-79.33352347690493,36.393274215827375
1240,Presidio,-104.24052167946492,29.999802669979264
1241,Greene,-83.88988675138833,39.6914804501484
1242,Willacy,-97.5916576335572,26.476966338674103
1243,Bayamón,-66.16833656420675,18.349636877328216
1244,Los Alamos,-106.3073851053542,35.869381373962604
1245,Kenai Peninsula,-151.69805808542705,60.119407642078784
1246,Baldwin,-87.74984007841486,30.660969664828123
1247,Appanoose,-92.86861041665355,40.74316346998932
1248,St. Croix,-64.7479357370149,17.735613373602202
1249,New Kent,-76.99734004915237,37.505211229839134
1250,Talbot,-84.53301017686012,32.69948630298177
1251,Lewis,-75.44879449632505,43.78469143266192
1252,Clay,-81.0750874679746,38.46253199648439
1253,Jefferson,-85.43857288263958,38.78582266151394
1254,Bedford,-79.52417213175177,37.3151524067808
1255,Mora,-104.94497507307103,36.01059609996893
1256,Boone,-98.06725553334076,41.70678472152629
1257,Oregon,-91.40329496321364,36.686715865616776
1258,Houston,-87.71703562886368,36.285971660105574
1259,Wyoming,-76.01655143615258,41.51832947633453
1260,Lenoir,-77.64124862922763,35.23877316109057
1261,Vigo,-87.38996445393316,39.430638600065365
1262,Elkhart,-85.85875527846602,41.59738448230936
1263,Grayson,-81.22489108078028,36.65651736339316
1264,Lubbock,-101.82054583835829,33.61020612272316
1265,Meeker,-94.52730946564077,45.12311524416014
1266,Ashland,-82.27069277107327,40.846024192772006
1267,Madison,-97.60077908237815,41.916698106981116
1268,Martin,-80.39846395249846,27.0816164391819
1269,Mineral,-106.9240946463394,37.66899568249475
1270,Dawson,-84.170635687464,34.44429807440473
1271,Johnson,-82.66008109969009,32.701465050445364
1272,Monroe,-91.20389219685472,34.677836285621105
1273,Dallas,-93.02365538961357,37.68040650477837
1274,Pittsylvania,-79.39711939069649,36.82129773045842
1275,Denali,-150.0117146764315,63.67164195131436
1276,Pawnee,-99.23672934891829,38.18133077498054
1277,Wyandotte,-94.76447842145258,39.11464533738757
1278,Dixie,-83.18703245313424,29.581241527741266
1279,Tuscola,-83.43986857440463,43.49134253327606
1280,Southeast Fairbanks,-143.2119922633477,63.87629600120105
1281,Graham,-99.88325262707608,39.349716036970854
1282,St. Landry,-92.00585686093123,30.598851095194178
1283,Giles,-87.03477736875608,35.202150895247314
1284,Lucas,-83.46827478232909,41.68419069777625
1285,Mississippi,-90.05416601189583,35.76390165150861
1286,Rincón,-67.26468432238244,18.33927104868385
1287,Floyd,-85.90683071782833,38.318928639664385
1288,Morton,-101.79925223066088,37.19139597072749
1289,Grant,-84.62461338073372,38.64881556190947
1290,Taylor,-85.32783467169133,37.36645450672203
1291,Graham,-83.8335818029653,35.350171951044565
1292,Logan,-81.93534048444712,37.83153388467275
1293,Pleasants,-81.16062966762324,39.37093759427375
1294,Giles,-80.70293685396244,37.31425658560558
1295,Fayette,-81.08119207323575,38.02877755975733
1296,Snohomish,-121.72234672589823,48.04609534660611
1297,Eddy,-104.30446576177359,32.4714628579046
1298,McPherson,-101.06053042160072,41.56808446073804
1299,Red Willow,-100.47686481693962,40.1758305124522
1300,Rock,-99.44992973456048,42.42128813441386
1301,Humphreys,-87.77563335826159,36.040818880770395
1302,Mason,-89.91681379549941,40.23962222966743
1303,Wythe,-81.07866763126344,36.917111875822506
1304,Washington,-82.79589916846248,32.96953573533567
1305,Yakima,-120.7384904263535,46.457026429747785
1306,Washington,-94.21558480363872,35.97905630439398
1307,Henderson,-95.85357792262691,32.21190008696091
1308,Eau Claire,-91.28598158779587,44.72677464766389
1309,Sequatchie,-85.41058690527595,35.371147747169964
1310,Walker,-95.57228392985556,30.73904485971076
1311,Coconino,-111.77051271817837,35.83869567342499
1312,Sumner,-97.47655020939806,37.237275337710656
1313,Oceana,-86.58177199683699,43.644617131230866
1314,Kanabec,-93.29342505684069,45.945216790162824
1315,Ashtabula,-80.75901079296456,41.89638114112301
1316,Alpine,-119.82065303038749,38.59725063318752
1317,Galveston,-94.8626717414725,29.379966942761307
1318,Bullock,-85.71569722544211,32.1005542204583
1319,Livingston,-88.55771580778818,40.89155788708678
1320,Preble,-84.64801466593309,39.741527063742545
1321,Jackson,-82.61838293903223,39.01967218917576
1322,Harris,-95.39233710435438,29.85728160380332
1323,Middlesex,-71.39174247119928,42.485538129984185
1324,Vega Baja,-66.39660301731136,18.45570084822316
1325,Dawson,-101.94768444057712,32.74252609927936
1326,Ontario,-77.29982104918936,42.85284778132368
1327,Valdez-Cordova,-144.76022931776515,61.41700408094494
1328,Autauga,-86.64274923502924,32.534920186594675
1329,Miami,-94.838056974956,38.56358322609702
1330,Dodge,-83.1683999780421,32.172182448750604
1331,Cortland,-76.07026690718786,42.595007151526865
1332,Camden,-81.63638493581131,30.922488301493487
1333,Washtenaw,-83.83877050999824,42.253225349088176
1334,LaGrange,-85.42649790933336,41.642606235762656
1335,Pecos,-102.72357033180471,30.78106050961011
1336,Peach,-83.82686336084257,32.56879190239493
1337,White,-83.74710823298075,34.646390565788806
1338,Jefferson,-82.4181514496279,33.054844140532225
1339,Oconto,-88.22058514078554,44.99853230692784
1340,Nacogdoches,-94.61587325783104,31.615980263103882
1341,Washington,-71.61965743760304,41.39649561158993
1342,Okanogan,-119.74085745612759,48.54871412875092
1343,Spokane,-117.40394733897041,47.62066431848205
1344,Forest,-88.77039486283856,45.66732075045204
1345,Sawyer,-91.14466489571579,45.87997177587917
1346,Hudson,-74.07595544218101,40.730904997486185
1347,Stark,-81.36563670451211,40.813888088957896
1348,Guadalupe,-97.94858473817685,29.583050958979754
1349,Island,-122.5752629539366,48.16289703700868
1350,Jefferson,-77.86273598487283,39.30761659558893
1351,Prince William,-77.4776193546778,38.70168553796656
1352,Chester,-75.74845422268798,39.973141415736116
1353,Mercer,-81.11144446022895,37.40551502447578
1354,Roane,-84.5232421787776,35.84785522176644
1355,Clallam,-123.93421390717093,48.110291717859404
1356,Stevens,-117.8551533206015,48.39906894695702
1357,Van Buren,-91.9499782974016,40.75323432534272
1358,Gosper,-99.83070428771194,40.514820533826494
1359,Monroe,-88.48046690830662,33.892241503471226
1360,Escambia,-87.34136432981786,30.61439603131159
1361,Tarrant,-97.29123924399256,32.77155596656594
1362,Prince George's,-76.84729240909127,38.829515248710436
1363,Scott,-82.60292227129088,36.714282910737616
1364,Jackson,-96.57768091396105,28.954244232814574
1365,Love,-97.24412302992745,33.949861099711015
1366,Twiggs,-83.42708353267734,32.66720144019581
1367,Mahoning,-80.77629506053539,41.01464011389125
1368,Macon,-85.69266866216769,32.38597369524653
1369,Wayne,-88.42561379191771,38.42956116508977
1370,Swisher,-101.73502684581442,34.530384990587
1371,Osage,-91.86183795611556,38.46036507916379
1372,Kane,-88.42863770377373,41.93885666785708
1373,El Dorado,-120.5246499288012,38.77873757938313
1374,Kershaw,-80.59021842979281,34.33879886780857
1375,Gates,-76.70052665208419,36.44494357077665
1376,Otero,-103.71644568466681,37.90270172539618
1377,Douglas,-123.1795568630279,43.285346235508335
1378,Monroe,-75.33951545719577,41.0580656247301
1379,Newton,-93.2178669264228,35.91997435438452
1380,Cavalier,-98.464838015997,48.772302949953634
1381,Noble,-97.23050664131412,36.38859957896985
1382,Gove,-100.4829047404515,38.91609555314131
1383,Pointe Coupee,-91.60078884421866,30.709395695516786
1384,Gage,-96.68944144250996,40.26192970198311
1385,St. Clair,-86.31459568115449,33.715730322180896
1386,Scott,-89.5376379602252,32.406379866350086
1387,Dougherty,-84.21625368228068,31.533374030928808
1388,Harrison,-86.11131094517727,38.19512287839999
1389,Bonner,-116.60106137294443,48.30002500331104
1390,Catoosa,-85.13824700652799,34.9036574214088
1391,LaSalle,-92.16043650327988,31.676731688782464
1392,Waldo,-69.12188078193888,44.48524694361739
1393,Howard,-76.93119434440737,39.250716930261824
1394,Salt Lake,-111.9236013070487,40.66731392621012
1395,Hartford,-72.73281224948977,41.80642879325544
1396,Windham,-71.98747827964621,41.83004551037893
1397,Monroe,-81.1856924179421,25.0467803277016
1398,Tuscarawas,-81.47376955205881,40.440959914505335
1399,Richmond,-74.13827305070038,40.56232814030492
1400,Highland,-83.60097209627477,39.184740343555305
1401,Lake of the Woods,-94.90454825359772,48.7712569779949
1402,Bingham,-112.39807852287281,43.21655805158269
1403,Cabo Rojo,-67.18575859465419,18.02316182678676
1404,Humacao,-65.78779423389683,18.133208335672254
1405,Juncos,-65.90889780113761,18.223517538924888
1406,Greenville,-82.3707710973117,34.894336813978136
1407,Lyman,-99.84738551402022,43.89581840458219
1408,Trempealeau,-91.35845155013911,44.303952583723444
1409,Yolo,-121.90161702044605,38.686660394798544
1410,Sterling,-101.050008038768,31.827879201721984
1411,Winkler,-103.04816905547504,31.850044565435677
1412,Jackson,-101.6281372111668,43.694220742945156
1413,Sevier,-111.80450860088128,38.74777652065305
1414,Charles City,-77.0591277659154,37.35435057853358
1415,Choctaw,-88.26320127428895,32.0196107830969
1416,Knox,-87.41800846751839,38.68908988457626
1417,Dawson,-99.81956570920786,40.86993611383414
1418,Ford,-99.88794237839569,37.69170363014784
1419,Williams,-103.48018589022242,48.343675248145544
1420,Cass,-97.24802101323178,46.93296427697931
1421,Hardin,-88.26678012910126,37.518179889216405
1422,Arthur,-101.69591070791807,41.56890318015591
1423,Frio,-99.10826678293257,28.86781758833878
1424,Johnson,-91.58810188518042,41.671524858439845
1425,Neosho,-95.30679231287914,37.55848541002378
1426,Greenup,-82.92229224544096,38.545664690631796
1427,Linn,-94.84293197549404,38.212271897201745
1428,Garfield,-111.44313494794544,37.85490142529586
1429,Eureka,-116.26855959836149,39.98389202381407
1430,Hayes,-101.06184392034277,40.52478235915566
1431,Phillips,-102.35757960068086,40.593884319669144
1432,Calhoun,-92.50304416450258,33.558034157424466
1433,Fairbanks North Star,-146.56542285634526,64.80776615638403
1434,Henderson,-87.57315164221792,37.79584235729765
1435,Holmes,-90.09205061219856,33.123514494710854
1436,Oktibbeha,-88.87930516236145,33.424953135424715
1437,Ceiba,-65.55925438637163,18.268383204209194
1438,Corozal,-66.32789664024564,18.30431954746877
1439,Fergus,-109.22448514938392,47.2635798564933
1440,Garrett,-79.27299328309955,39.528894708802746
1441,Webster,-93.33498330984791,32.71345441644427
1442,Hillsdale,-84.59292780190917,41.88776749326009
1443,Logan,-86.87893823634299,36.859698783668186
1444,Custer,-103.45155596592238,43.677634543516696
1445,Merrimack,-71.68027646163678,43.297496256801615
1446,York,-76.7265140684722,39.919958277165385
1447,Rutherford,-81.91983346416885,35.4025956290865
1448,Beadle,-98.27810961292678,44.41448050311689
1449,Cullman,-86.86761946144657,34.13194107054903
1450,Douglas,-84.76797283731585,33.70182837797161
1451,Johnson,-96.26509689359871,40.39263157123204
1452,Washington,-76.56930988759979,35.83926464252947
1453,Jones,-100.68971981577587,43.96060828879842
1454,Anson,-80.10271202602745,34.973789441651896
1455,Haines,-135.47009220537907,59.075895147126026
1456,Billings,-103.37630493296463,47.02358409065387
1457,Antelope,-98.0666853093957,42.17690346889316
1458,Gasconade,-91.50793342924742,38.44086709468245
1459,Butler,-86.68175556001961,37.20728081330282
1460,St. John,-64.73771536928008,18.327581949299926
1461,Campbell,-105.54831341414899,44.248338590169524
1462,Morgan,-83.4923823004667,33.59082492439412
1463,Cross,-90.77122685303101,35.29572611615332
1464,Phillips,-90.84802210324581,34.42829124997318
1465,St. James,-90.79631578534128,30.026296453921546
1466,Yuba,-121.35126273224371,39.269007672168435
1467,Shelby,-86.66064840371651,33.26427702478739
1468,Ouray,-107.7693168203242,38.155497180214354
1469,Curry,-103.34702922809969,34.57419147819164
1470,Washita,-98.99222330907742,35.290367263747456
1471,Orange,-79.12064935597166,36.06111823613307
1472,Pulaski,-86.69877926238094,41.041832108051175
1473,Benzie,-86.30062620389334,44.64458746888925
1474,Erie,-78.77965958278972,42.75823653387282
1475,Montgomery,-77.204237322554,39.136362148245674
1476,Manassas Park,-77.44503107960712,38.77187747746642
1477,Arlington,-77.10097153410152,38.878583457703904
1478,Carroll,-80.73390251599909,36.73155407720574
1479,St. Charles,-90.67489870381412,38.7819070669769
1480,San Benito,-121.07499552881106,36.60570589708667
1481,Queen Anne's,-76.08503600561481,39.03762840978083
1482,Brown,-95.56421965565978,39.82649891826664
1483,Bulloch,-81.743178142901,32.39681417856865
1484,Floyd,-82.74570414337887,37.55710851241792
1485,Broadwater,-111.49548665268486,46.33242396786883
1486,Wheeler,-82.72459326783314,32.11706523494444
1487,Craven,-77.08200383698698,35.11768582104154
1488,Holt,-95.21551219899906,40.0944306459293
1489,Lipscomb,-100.27311543794558,36.27771690836633
1490,Columbia,-123.0882556795485,45.94378144298491
1491,Florence,-79.70297921149424,34.024490993893274
1492,Mountrail,-102.35566786204744,48.20133216252216
1493,Washington,-113.50471120653359,37.2804061385241
1494,Big Horn,-107.4898525384835,45.4233823910402
1495,Elk,-78.64908625968054,41.42522728425042
1496,Sioux,-103.758878788567,42.487713488512824
1497,Covington,-89.55262882008259,31.6332182103162
1498,Moca,-67.08076172454811,18.377943996493602
1499,Brown,-86.2273748047997,39.19621116156489
1500,Clark,-85.70727162965191,38.47719455003578
1501,Boyle,-84.8668203814616,37.62436022854449
1502,Estill,-83.96433023113612,37.692481469921816
1503,Collingsworth,-100.27006592262995,34.96488392345437
1504,Colorado,-96.52627535220793,29.620820931117414
1505,Grundy,-88.41849565238707,41.285103206917384
1506,Lincoln,-96.26708730786295,44.41259641676657
1507,Evans,-81.88688462238625,32.15676295957996
1508,Wise,-97.65446212050108,33.21589957180368
1509,Bethel,-160.19526797480538,60.8490903435799
1510,Webster,-84.55105265570704,32.04664886155559
1511,Jones,-83.56052416952652,33.02513316831358
1512,Gwinnett,-84.02361329723378,33.9617197861228
1513,Polk,-92.44139599114814,45.46141991056333
1514,Green,-89.60222195585031,42.68000905548292
1515,Orocovis,-66.43398849687489,18.21490408466233
1516,Putnam,-73.74951416001241,41.42666155718723
1517,Newport News,-76.51645538373899,37.07604359972485
1518,Bent,-103.07170457054848,37.9550855774703
1519,Jackson,-99.41475850846682,34.58797096825099
1520,Sanders,-115.1333099580185,47.67478839006331
1521,Glasscock,-101.5208021905303,31.869462705348234
1522,Franklin,-93.89061437811165,35.512363727181025
1523,Major,-98.5359514102477,36.31164752190999
1524,Montgomery,-87.38288707897745,36.4968580760844
1525,Pend Oreille,-117.27400147752036,48.532320166446276
1526,McLean,-101.32180400861351,47.60695087385811
1527,Hood River,-121.65109138452308,45.519027920762404
1528,Wright,-93.73514366164531,42.733118988375075
1529,Shelby,-94.14501751851215,31.79240893615434
1530,Crawford,-91.3039612784788,37.97637687382764
1531,Bath,-79.74106191589017,38.05868882642111
1532,Otter Tail,-95.70800215142854,46.40879596224336
1533,Plaquemines,-89.48191506346309,29.380662065263852
1534,Pontotoc,-89.03740967485865,34.225442151072485
1535,Morehouse,-91.80179704599631,32.82021812683959
1536,Bullitt,-85.6958570326458,37.97007577070925
1537,Dallas,-87.10647632575989,32.32597370898394
1538,Comanche,-98.55825730188131,31.947978106760797
1539,Lincoln,-115.40508086130079,48.54247849179296
1540,San Lorenzo,-65.97645432680014,18.147997512323485
1541,Toa Alta,-66.24642322258063,18.362546929360427
1542,Cass,-94.3253505737679,46.94960142574395
1543,Archuleta,-107.04828832354008,37.193609436300996
1544,Yazoo,-90.39644797491434,32.78031421416536
1545,Outagamie,-88.46493225801036,44.41609195942765
1546,Lafayette,-93.7855426585092,39.06558843078199
1547,Wilson,-77.91866295467634,35.705145714450026
1548,Morrow,-82.79406778821955,40.5240865227922
1549,Granite,-113.4403678457588,46.404462033200424
1550,Foster,-98.8829853379678,47.45707754401266
1551,Crawford,-94.24295680959705,35.588484073388805
1552,Burnet,-98.18244716548416,30.78829705042709
1553,Ste. Genevieve,-90.19442369997522,37.894404380215775
1554,Gray,-100.81255803414648,35.401163256712756
1555,McDonough,-90.67787766239907,40.45623124316935
1556,Montgomery,-95.15637577158007,41.030139996083065
1557,Jackson,-91.21453766870201,35.599240236829424
1558,Hudspeth,-105.3864560787622,31.456140689108448
1559,Rapides,-92.53319962569357,31.19862027777476
1560,Lincoln,-100.74523384569206,41.047767485955255
1561,Cass,-94.3435927798308,33.07753598769677
1562,Henry,-88.30121356858379,36.33183758018431
1563,Winchester,-78.17464355554289,39.17350543862389
1564,Duplin,-77.93302774591895,34.93653483626106
1565,Haywood,-82.98217296978545,35.556055712827465
1566,Dakota,-93.06542458782843,44.671874422947035
1567,Harney,-118.96788860963068,43.064085019314874
1568,Maunabo,-65.89534448896123,17.997941935938638
1569,Adams,-89.77039774771566,43.96953947977112
1570,Clark,-91.73839672713319,40.410356032460605
1571,Boone,-84.72784811598082,38.96986447799609
1572,Washington,-85.17474654251079,37.75337856400614
1573,Avoyelles,-92.00137674100384,31.076243719981388
1574,Tate,-89.94477952417459,34.6503252669627
1575,Worth,-94.42210223023329,40.47913670565367
1576,Sherman,-98.9762070586943,41.220590587988
1577,Campbell,-100.05162854567136,45.77113139583779
1578,Harding,-103.49576745367828,45.58035025551112
1579,Gratiot,-84.6049110537692,43.292732678913815
1580,Union,-94.242379154713,41.02773039952663
1581,Massac,-88.70773970070204,37.21905019938266
1582,Logan,-100.482861357469,41.56648614964565
1583,Merrick,-98.03798522094586,41.16903826077878
1584,Sheridan,-102.40896356613214,42.50477302044185
1585,Carlisle,-88.97105878678211,36.85321638034714
1586,Natrona,-106.79849380294766,42.96224044576845
1587,Worth,-83.85087569326647,31.551511674479013
1588,Morgan,-86.44621214208162,39.481548345780475
1589,Ellis,-96.79448468782265,32.34842954138148
1590,Pierce,-82.21274270513197,31.35875760206992
1591,Eastern,-170.62733264166832,-14.267455088605757
1592,Grant,-85.65472590363677,40.51584458707461
1593,Flagler,-81.29299138841648,29.47114264822891
1594,Lawrence,-90.10697116924473,31.55021581414329
1595,Winn,-92.63676522619984,31.944249196955447
1596,Henry,-90.13140831417452,41.35313649764095
1597,Lincoln,-123.90765469645748,44.645843626639405
1598,York,-70.6701460671401,43.429226199783116
1599,Codington,-97.18861842071577,44.97785283579889
1600,Pike,-84.38923464591382,33.09226524688406
1601,Stewart,-84.83520237443999,32.07846218430393
1602,Monmouth,-74.15820239217972,40.28751734759037
1603,Clay,-90.4173835628825,36.368394205702636
1604,Faulkner,-92.33204115695322,35.14697812650786
1605,Delaware,-94.8026575137108,36.408213293413475
1606,Keokuk,-92.17864231548604,41.33646547528181
1607,Greene,-90.39049850915696,39.3561681628831
1608,Lake,-91.40884860443377,47.52317095355612
1609,Troup,-85.0283367990567,33.03351037573027
1610,Humboldt,-123.91581944578556,40.705009082933046
1611,Dickson,-87.35665506867875,36.149048118098825
1612,Anoka,-93.24646857873195,45.27324291178538
1613,Bon Homme,-97.88465085347143,42.9883723477698
1614,Greene,-82.8458266598853,36.17535124611482
1615,Sussex,-77.26179461896936,36.92175189911234
1616,St. Joseph,-86.28985769448151,41.61671800917138
1617,Pembina,-97.55181904569427,48.76751544461216
1618,Bennett,-101.66398911106329,43.19491682711843
1619,Vernon,-93.18414669864477,31.108293699491053
1620,Penobscot,-68.64942812893533,45.4005123213274
1621,Talbot,-76.17861706030105,38.74910017830885
1622,Stephens,-83.29343352958112,34.55394352360615
1623,Riverside,-115.99384589464785,33.743680049927995
1624,Baxter,-92.33697211168314,36.28717823178469
1625,Attala,-89.58154159583765,33.086293472598484
1626,Story,-93.46504476538028,42.0362414924001
1627,Bourbon,-94.84929683964171,37.85522561752446
1628,Cumberland,-78.2449450925065,37.51211968124179
1629,Sumter,-80.38231603301844,33.91617218028049
1630,Lake and Peninsula,-156.54479684807262,58.27875386735329
1631,Wyoming,-81.5491772356015,37.60961182828507
1632,Kern,-118.72990042364158,35.34284737382197
1633,Cooke,-97.2126261296496,33.639200347560575
1634,Orangeburg,-80.80029973592406,33.438991479020096
1635,Taylor,-90.50125253637957,45.21154388739088
1636,Mower,-92.7525135870944,43.671470041746176
1637,Murray,-95.76327583393689,44.022121497401066
1638,Providence,-71.57852017898414,41.87136841380159
1639,Phelps,-91.79236489205572,37.877128584681074
1640,Prentiss,-88.52009532477085,34.618287472274616
1641,Whitley,-84.14517772697285,36.75807326279163
1642,Starke,-86.647648566074,41.280926437704046
1643,Williamson,-97.60076210391121,30.648041509592662
1644,Patillas,-65.98884916332419,18.00074594278335
1645,Mitchell,-92.78903145146455,43.356412371668604
1646,Emanuel,-82.30170846201733,32.58976190474648
1647,Catahoula,-91.8470716057728,31.66616845677837
1648,Carbon,-75.70882160518843,40.91818291684843
1649,Pawnee,-96.23705517121826,40.131542880356704
1650,Unicoi,-82.43234282803503,36.11073063655163
1651,Spartanburg,-81.99082747428297,34.93124657292712
1652,Marathon,-89.75905892903145,44.89828570883646
1653,Elko,-115.35770071026778,41.14578296225851
1654,Braxton,-80.71928813912244,38.69987271762031
1655,Wexford,-85.5784138136672,44.33836681154303
1656,Cochran,-102.82843563163212,33.604142440489234
1657,Blair,-78.34860415343094,40.48099526923416
1658,Hickory,-93.32072087020748,37.940785698370966
1659,Barry,-93.82906833443572,36.709912448265975
1660,Ramsey,-93.0996062739522,45.01705414323875
1661,Little River,-94.23434087932985,33.70053988834802
1662,Lyon,-119.18919684080416,39.020397715026725
1663,Lee,-81.9154527285327,26.57568965614848
1664,Josephine,-123.55549766819551,42.36549924369848
1665,Manatí,-66.48772747725269,18.449576285662975
1666,Pike,-90.40416054665162,31.17490785621677
1667,Coffee,-86.0747626426347,35.49061599352717
1668,Lemhi,-113.93325164206995,44.943251676089744
1669,Ohio,-86.84889019651953,37.478191684019386
1670,Sarpy,-96.11199196119765,41.11292734348276
1671,Colquitt,-83.76884828561275,31.18839046683273
1672,Wilkin,-96.4683496086275,46.35707656534131
1673,Randolph,-89.82517640201229,38.052082505382536
1674,Kennebec,-69.76726439603837,44.409160136530076
1675,Smyth,-81.53696663828391,36.843740371985795
1676,Roosevelt,-103.48002530011496,34.021183382757904
1677,Somerset,-79.02827226255953,39.97243982541391
1678,Washington,-81.95982298882328,36.72445856906523
1679,Guilford,-79.78890426852982,36.07947173149353
1680,Ada,-116.24116663053448,43.45110004147936
1681,Custer,-99.00155584326168,35.6388377894861
1682,Marion,-83.16090333583122,40.58718509854407
1683,Pike,-90.88630427284384,39.622480178522814
1684,Woodford,-89.21110616482618,40.78823587978831
1685,Richmond,-82.07354777389983,33.359632231365964
1686,Pickens,-88.08869259415506,33.28087688588676
1687,Ellis,-99.75461813601284,36.218380786122935
1688,Perry,-89.36702108077934,38.08373679795234
1689,Grundy,-92.79141774074856,42.40186506548947
1690,Routt,-106.9911931871772,40.485067940848204
1691,Somerset,-74.61633662463363,40.56350694470364
1692,Colusa,-122.23702961593706,39.17757311295684
1693,Johnson,-88.88092852746937,37.45964862264989
1694,Hinsdale,-107.30031175772145,37.82134157553693
1695,Cassia,-113.60008828699812,42.2838809991721
1696,Isanti,-93.29516721809595,45.561479341258355
1697,Erie,-80.09810635781744,42.117476241715615
1698,Copiah,-90.44879867702751,31.86923739874096
1699,Van Zandt,-95.83651611998164,32.563716698539594
1700,Roanoke,-80.06798997385155,37.269273829140026
1701,Augusta,-79.13385446751764,38.16442650214936
1702,Bristol Bay,-156.98101524847246,58.73325606818953
1703,Piute,-112.1271865250914,38.33662046065353
1704,Mason,-83.82424515373148,38.595172991162016
1705,Benton,-93.99882978433556,45.69913586216481
1706,Donley,-100.81399160839258,34.965417596010624
1707,Bay,-85.6326228075585,30.23764653303451
